MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,MSO,SOURCE CODE,POS1
301258448,CUT LAILA                ,02,9/28/2018,   ,O1X2CA033309005YP1,000
301258455,DEWI ARMINA              ,02,9/28/2018,   ,O1X2CA028653005YP1,000
301258463,TITI SUHARTY HSB         ,02,9/28/2018,   ,O1X2CA031487012YP1,000
301258471,BANGUN SATRIA SIREGAR    ,02,9/28/2018,   ,O1X2CA042309012YP1,000
301258489,MANGISI R TAMBUNAN       ,02,9/28/2018,   ,O1X2CA042309012YP1,000
301258497,ZULFACHRI ZAIN           ,02,9/28/2018,   ,O1X2CA036573032YP1,000
301258505,ENJELITA MENDROFA        ,02,9/28/2018,   ,O1X2CA047627032YP1,000
301258513,M NASIR YUS              ,02,9/28/2018,   ,O1X2CA034753040YP1,000
301258521,AKTA ILLAH               ,02,9/28/2018,   ,O1X2CA042342050YP1,000
301258539,MARZUKI M YUSUF          ,02,9/28/2018,   ,O1X2CA032050050YP1,000
301258547,SAFRINA ISMAIL           ,02,9/28/2018,   ,O1X2CA042342050YP1,000
301258554,RUSLI                    ,02,9/28/2018,   ,O1X2CA038350064YP1,000
301258562,TUMIJO                   ,02,9/28/2018,   ,O1X2CA038350064YP1,000
301258570,MUHAMMAD NASIR BIN AMIN  ,02,9/28/2018,   ,O1X2CA030867090YP1,000
301258588,JUMARIANTO               ,02,9/28/2018,   ,O1X2CA027469093YP1,000
301258596,AISYAH                   ,02,9/28/2018,   ,O1X2CA044883105YP1,000
301258604,SUIRFANDI                ,02,9/28/2018,   ,O1X2CA042326148YP1,000
301258612,PRIMA KOMPUTER CV        ,02,9/28/2018,   ,O1X2CA032324156YP1,000
301258620,JUWITA ANNA MUNTE        ,02,9/28/2018,   ,O1X2CA053866156YP1,000
301258638,MARUDIN PURBA            ,02,9/28/2018,   ,O1X2CA042272185YP1,000
301258646,EDWIN ARIFIN             ,02,9/28/2018,   ,O1X2CA037244193YP1,000
301258653,ABDUL JALIL AMRI         ,02,9/28/2018,   ,O1X2CA044806240YP1,000
301258661,HARIZT HAMDHANI          ,02,9/28/2018,   ,O1X2CA031525265YP1,000
301258679,SALMIAH SIREGAR          ,02,9/28/2018,   ,O1X2CA038612282YP1,000
301258687,YENNI NINGSIH SIRINGO RIN,02,9/28/2018,   ,O1X2CA047618006YP1,000
301258695,YENIZULFA                ,02,9/28/2018,   ,O1X2CA036828006YP1,000
301258703,MISWATIN DRA             ,02,9/28/2018,   ,O1X2CA024788006YP1,000
301258711,EKA SETIAWATY            ,02,9/28/2018,   ,O1X2CA033309005YP1,000
301258729,TUPON NASUTION           ,02,9/28/2018,   ,O1X2CA031487012YP1,000
301258737,BUSTAMI                  ,02,9/28/2018,   ,O1X2CA044818040YP1,000
301258745,WIRA ANTONI              ,02,9/28/2018,   ,O1X2CA044889040YP1,000
301258752,JULIANTO                 ,02,9/28/2018,   ,O1X2CA034753040YP1,000
301258760,NASIR HAPOSAN MARPAUNG   ,02,9/28/2018,   ,O1X2CA038343064YP1,000
301258778,LILY EVI HARAHAP         ,02,9/28/2018,   ,O1X2CA038463064YP1,000
301258786,DEDI RIYADIN             ,02,9/28/2018,   ,O1X2CA034670090YP1,000
301258794,SURYONO                  ,02,9/28/2018,   ,O1X2CA033510093YP1,000
301258802,AHZAR                    ,02,9/28/2018,   ,O1X2CA047597148YP1,000
301258810,JANUARSEN SARAGIH        ,02,9/28/2018,   ,O1X2CA033643185YP1,000
301258828,HARAPAN JAYA SITEPU      ,02,9/28/2018,   ,O1X2CA037244193YP1,000
301258836,ALI SYAHBANA             ,02,9/28/2018,   ,O1X2CA031525265YP1,000
301258844,RUSLAN PASARIBU          ,02,9/28/2018,   ,O1X2CA034508282YP1,000
301258851,MEILINDA SURIANI HAREFA  ,02,9/28/2018,   ,O1X2CA040900006YP1,000
301258869,BUKTINA BR SINGARIMBUN   ,02,9/28/2018,   ,O1X2CA024058006YP1,000
301258877,HENDRA SAPUTRA SITOMPUL  ,02,9/28/2018,   ,O1X2CA036828006YP1,000
301258885,ALFIAN                   ,02,9/28/2018,   ,O1X2CA040900006YP1,000
301258893,ROMAULI SAING            ,02,9/28/2018,   ,O1X2CA042309012YP1,000
301258901,MURNIWATI LAIA           ,02,9/28/2018,   ,O1X2CA036573032YP1,000
301258919,BURHANUDIN BAWAMENEWI    ,02,9/28/2018,   ,O1X2CA047627032YP1,000
301258927,CUT MUSPIDA              ,02,9/28/2018,   ,O1X2CA034753040YP1,000
301258935,FATHUR RAHMAN            ,02,9/28/2018,   ,O1X2CA032050050YP1,000
301258943,SUSIANI                  ,02,9/28/2018,   ,O1X2CA027983053YP1,000
301258950,RIZKY GUNAWAN            ,02,9/28/2018,   ,O1X2CA034976053YP1,000
301258968,SYARIFAH AINI RITONGA    ,02,9/28/2018,   ,O1X2CA027983053YP1,000
301258976,SUHADI                   ,02,9/28/2018,   ,O1X2CA048285088YP1,000
301258984,LILIK SUGITO             ,02,9/28/2018,   ,O1X2CA030077090YP1,000
301258992,YUSRI NASUTION           ,02,9/28/2018,   ,O1X2CA036790093YP1,000
301259008,MARSHALL SURUNG TAMPUBOLO,02,9/28/2018,   ,O1X2CA044879093YP1,000
301259016,JEFRI                    ,02,9/28/2018,   ,O1X2CA044883105YP1,000
301259024,EDI SAPUTRA              ,02,9/29/2018,   ,O1X2CA032051105YP1,000
301259032,HERLINA SARMAULI SIHITE  ,02,9/29/2018,   ,O1X2CA040902156YP1,000
301259040,IRMA K TAMBUNAN          ,02,9/29/2018,   ,O1X2CA047631156YP1,000
301259057,IDA RATNAWATI            ,02,9/29/2018,   ,O1X2CA035091185YP1,000
301259065,AGUS RINALDI SINAMBELA   ,02,9/29/2018,   ,O1X2CA040890193YP1,000
301259073,WATINO                   ,02,9/29/2018,   ,O1X2CA033964240YP1,000
301259081,MOHIN SIAHAAN            ,02,9/29/2018,   ,O1X2CA031525265YP1,000
301259099,NURSAADAH                ,02,9/29/2018,   ,O1X2CA038612282YP1,000
301259107,ERDIANTO                 ,02,9/29/2018,   ,O1X2CA033845282YP1,000
301259115,HUMALA SIHOMBING         ,02,9/29/2018,   ,O1X2CA047618006YP1,000
301259123,ENINA TARIGAN            ,02,9/29/2018,   ,O1X2CA036571006YP1,000
301259131,ARMANSYAH                ,02,9/29/2018,   ,O1X2CA042263006YP1,000
301259149,SETIANA BARUS            ,02,9/29/2018,   ,O1X2CA040900006YP1,000
301259156,ERWITA SARAGIH           ,02,9/29/2018,   ,O1X2CA024058006YP1,000
301259164,DIAH PANGESTU WARASTUTY H,02,9/29/2018,   ,O1X2CA036828006YP1,000
301259172,SUGIARTI                 ,02,9/29/2018,   ,O1X2CA040900006YP1,000
301259180,IVO FAUZIAH              ,02,9/29/2018,   ,O1X2CA047618006YP1,000
301259198,ANAS IBRAHIM             ,02,9/29/2018,   ,O1X2CA038609005YP1,000
301259206,NADIA PUTRI AULIA NASUTIO,02,9/29/2018,   ,O1X2CA034754005YP1,000
301259214,FIKRI                    ,02,9/29/2018,   ,O1X2CA038609005YP1,000
301259222,HERMANSYAH LASE          ,02,9/29/2018,   ,O1X2CA042309012YP1,000
301259230,LIA HANNA AGUSTRIN SIAHAA,02,9/29/2018,   ,O1X2CA036573032YP1,000
301259248,ERIKA HERNIKA NDRAHA     ,02,9/29/2018,   ,O1X2CA036573032YP1,000
301259255,ZALDI CAHYADI            ,02,9/29/2018,   ,O1X2CA051442032YP1,000
301259263,MUHAMAD FARHAN           ,02,9/29/2018,   ,O1X2CA051442032YP1,000
301259271,PETER SANTOSO            ,02,9/29/2018,   ,O1X2CA053895032YP1,000
301259289,JILLIA HENDRA            ,02,9/29/2018,   ,O1X2CA051442032YP1,000
301259297,MAIRIZAL                 ,02,9/29/2018,   ,O1X2CA044889040YP1,000
301259305,FAZLIZAR                 ,02,9/29/2018,   ,O1X2CA042348040YP1,000
301259313,AHMAT UTORO US           ,02,9/29/2018,   ,O1X2CA042348040YP1,000
301259321,DWI PUTRI MASITAH        ,02,9/29/2018,   ,O1X2CA026577050YP1,000
301259339,SYAHRIZAL                ,02,9/29/2018,   ,O1X2CA026577050YP1,000
301259347,AL BUKHARI               ,02,9/29/2018,   ,O1X2CA042342050YP1,000
301259354,BACHRUM NYAK             ,02,9/29/2018,   ,O1X2CA032050050YP1,000
301259362,MUHAMMAD SYAHFRIZAL      ,02,9/29/2018,   ,O1X2CA038346053YP1,000
301259370,HADASA MANURUNG          ,02,9/29/2018,   ,O1X2CA034976053YP1,000
301259388,MASRIANTI                ,02,9/29/2018,   ,O1X2CA038350064YP1,000
301259396,ELMIANA RAMBE            ,02,9/29/2018,   ,O1X2CA033333088YP1,000
301259404,ELIYA                    ,02,9/29/2018,   ,O1X2CA034774088YP1,000
301259412,EMMA                     ,02,9/29/2018,   ,O1X2CA030867090YP1,000
301259420,AMRI                     ,02,9/29/2018,   ,O1X2CA036790093YP1,000
301259438,ABDI                     ,02,9/29/2018,   ,O1X2CA044862093YP1,000
301259446,EDIANTON DAMANIK         ,02,9/29/2018,   ,O1X2CA033510093YP1,000
301259453,ROHANA SARAGIH           ,02,9/29/2018,   ,O1X2CA044862093YP1,000
301259461,LANCAR SITOMPUL          ,02,9/29/2018,   ,O1X2CA036790093YP1,000
301259479,BUKHARI                  ,02,9/29/2018,   ,O1X2CA032051105YP1,000
301259487,EMILIA SARI              ,02,9/29/2018,   ,O1X2CA044883105YP1,000
301259495,UMMI WARDANI             ,02,9/29/2018,   ,O1X2CA042260148YP1,000
301259503,NASRULLAH                ,02,9/29/2018,   ,O1X2CA047597148YP1,000
301259511,ISNA                     ,02,9/29/2018,   ,O1X2CA042326148YP1,000
301259529,PARIAMA TAMBUNAN         ,02,9/29/2018,   ,O1X2CA053866156YP1,000
301259537,POLTAK RIKSON NADAPDAP   ,02,9/29/2018,   ,O1X2CA048243185YP1,000
301259545,ERNAWATI                 ,02,9/29/2018,   ,O1X2CA047614185YP1,000
301259552,JOHANNES HUTABARAT       ,02,9/29/2018,   ,O1X2CA033643185YP1,000
301259560,SUNITA RAHAYU            ,02,9/29/2018,   ,O1X2CA035091185YP1,000
301259578,BERI SURANTA TARIGAN     ,02,9/29/2018,   ,O1X2CA037244193YP1,000
301259586,BUNGANCARI BR BARUS      ,02,9/29/2018,   ,O1X2CA037244193YP1,000
301259594,SUPRIADI                 ,02,9/29/2018,   ,O1X2CA033964240YP1,000
301259602,NURHAYATI SITORUS        ,02,9/29/2018,   ,O1X2CA040891240YP1,000
301259610,ELISABETH TARIGAN        ,02,9/29/2018,   ,O1X2CA031525265YP1,000
301259628,NURFIDAH HASIBUAN        ,02,9/29/2018,   ,O1X2CA030667282YP1,000
301259636,JULIAN                   ,02,9/29/2018,   ,O1X2CA038612282YP1,000
301259644,ENGKI MARDONI            ,02,9/29/2018,   ,O1X2CA034508282YP1,000
301259651,JUKI                     ,02,9/29/2018,   ,O1X2CA033845282YP1,000
301259669,ASRIL EFFENDY HARAHAP    ,02,9/29/2018,   ,O1X2CA053427282YP1,000
301259677,FADLIANSYAH NASUTION     ,02,9/29/2018,   ,O1X2CA036828006YP1,000
301259685,BASANI P SIMANJUNTAK     ,02,9/29/2018,   ,O1X2CA036571006YP1,000
301259693,FHAR JUFLI KAMCAY        ,02,9/29/2018,   ,O1X2CA034753040YP1,000
301259701,JAMILAH                  ,02,9/29/2018,   ,O1X2CA030077090YP1,000
301259719,NG TJIN SENG             ,02,9/29/2018,   ,O1X2CA037919093YP1,000
301259727,TUNISAH                  ,02,9/29/2018,   ,O1X2CA036828006YP1,000
301259735,NURHAYATI                ,02,9/29/2018,   ,O1X2CA024058006YP1,000
301259743,JAHROANI DALIMUNTHE      ,02,9/29/2018,   ,O1X2CA038348006YP1,000
301259750,M ADIGUNA SIREGAR        ,02,9/29/2018,   ,O1X2CA042287006YP1,000
301259768,MUKHLIS                  ,02,9/29/2018,   ,O1X2CA033309005YP1,000
301259776,SHADDAM                  ,02,9/29/2018,   ,O1X2CA034754005YP1,000
301259784,YUDHI CHANDRA            ,02,9/29/2018,   ,O1X2CA042309012YP1,000
301259792,WANDRA                   ,02,9/29/2018,   ,O1X2CA053895032YP1,000
301259800,SYAFRIAL                 ,02,9/29/2018,   ,O1X2CA044826032YP1,000
301259818,SOFYAN                   ,02,9/29/2018,   ,O1X2CA042317040YP1,000
301259826,SAMSUL BAHRI             ,02,9/29/2018,   ,O1X2CA032050050YP1,000
301259834,MIRZA MUHAJIR            ,02,9/29/2018,   ,O1X2CA042342050YP1,000
301259842,LIBER SAGALA             ,02,9/29/2018,   ,O1X2CA034976053YP1,000
301259859,SUGIONO                  ,02,9/29/2018,   ,O1X2CA027983053YP1,000
301259867,DARWAN                   ,02,9/29/2018,   ,O1X2CA038343064YP1,000
301259875,HOTMARINA HARAHAP        ,02,9/29/2018,   ,O1X2CA048285088YP1,000
301259883,PARDOMUAN SIMANJUNTAK    ,02,9/29/2018,   ,O1X2CA036790093YP1,000
301259891,JONNI WALKER MUNTHE      ,02,9/29/2018,   ,O1X2CA037919093YP1,000
301259909,RALENSIUS DAMANIK        ,02,9/29/2018,   ,O1X2CA034772093YP1,000
301259917,IBNU AKIL                ,02,9/29/2018,   ,O1X2CA032051105YP1,000
301259925,ABDUL WAHID DRS          ,02,9/29/2018,   ,O1X2CA042260148YP1,000
301259933,JAMALUDDIN               ,02,9/29/2018,   ,O1X2CA042326148YP1,000
301259941,ALBOIN SITANGGANG        ,02,9/29/2018,   ,O1X2CA036450156YP1,000
301259958,HENDRI GUNAWAN KETAREN   ,02,9/29/2018,   ,O1X2CA047614185YP1,000
301259966,JONATAN BANGUN           ,02,9/29/2018,   ,O1X2CA040890193YP1,000
301259974,NURUL PRATIWI            ,02,9/29/2018,   ,O1X2CA033845282YP1,000
301259982,HENNY BELFRIDA BR SIMORAN,02,9/29/2018,   ,O1X2CA038571006YP1,000
301259990,SURIYAN                  ,02,9/29/2018,   ,O1X2CA040900006YP1,000
301260006,SAIFUL BAHRI             ,02,9/29/2018,   ,O1X2CA038609005YP1,000
301260014,HASMARUDDIN HUTAGALUNG   ,02,9/29/2018,   ,O1X2CA042309012YP1,000
301260022,AFRIANTO                 ,02,9/29/2018,   ,O1X2CA053210040YP1,000
301260030,ZULKARNAEN               ,02,9/29/2018,   ,O1X2CA042348040YP1,000
301260048,ABD HARIS                ,02,9/29/2018,   ,O1X2CA038350064YP1,000
301260055,MUSLIM SIHOTANG          ,02,9/29/2018,   ,O1X2CA034774088YP1,000
301260063,SUWARDANI                ,02,9/29/2018,   ,O1X2CA034670090YP1,000
301260071,SUJARWO                  ,02,9/29/2018,   ,O1X2CA042330090YP1,000
301260089,ANHAR BUDIMAN            ,02,9/29/2018,   ,O1X2CA042330090YP1,000
301260097,JUMASIH SARAGIH          ,02,9/29/2018,   ,O1X2CA044879093YP1,000
301260105,EVITIA NOZA              ,02,9/29/2018,   ,O1X2CA042260148YP1,000
301260113,RAMAULI PURBA            ,02,9/29/2018,   ,O1X2CA040902156YP1,000
301260121,MISWANTO                 ,02,9/29/2018,   ,O1X2CA033845282YP1,000
301260139,MIRHAN                   ,02,9/29/2018,   ,O1X2CA042287006YP1,000
301260147,M DAHLAN                 ,02,9/29/2018,   ,O1X2CA047618006YP1,000
301260154,LAHMUDDIN                ,02,9/29/2018,   ,O1X2CA044818005YP1,000
301260162,IDAMAN BATEE             ,02,9/29/2018,   ,O1X2CA044826032YP1,000
301260170,EKO PUJI HERDIANTO       ,02,9/29/2018,   ,O1X2CA053210040YP1,000
301260188,MARDHIAH ILYAS           ,02,9/29/2018,   ,O1X2CA044889040YP1,000
301260196,M BASIR                  ,02,9/29/2018,   ,O1X2CA042342050YP1,000
301260204,WILKEN NAINGGOLAN        ,02,9/29/2018,   ,O1X2CA053871064YP1,000
301260212,SAMPANI                  ,02,9/29/2018,   ,O1X2CA038463064YP1,000
301260220,WARZIAH                  ,02,9/29/2018,   ,O1X2CA034670090YP1,000
301260238,YAHMI                    ,02,9/29/2018,   ,O1X2CA034772093YP1,000
301260246,ARAHMAN KARIM            ,02,9/29/2018,   ,O1X2CA032051105YP1,000
301260253,HASNAWATI AMD            ,02,9/29/2018,   ,O1X2CA047597148YP1,000
301260261,FLORIDA BR GINTING       ,02,9/29/2018,   ,O1X2CA037244193YP1,000
301260279,CITRA DESI SAPUTRI       ,02,9/29/2018,   ,O1X2CA040891240YP1,000
301260287,YULIANDRI KOTO           ,02,9/29/2018,   ,O1X2CA033845282YP1,000
301260295,RIZALDI SH               ,02,9/29/2018,   ,O1X2CA036571006YP1,000
301260303,KALIAMAN NASUTION SE     ,02,9/29/2018,   ,O1X2CA024058006YP1,000
301260311,ENISYAH LELI             ,02,9/29/2018,   ,O1X2CA036571006YP1,000
301260329,KHAIRUDDIN SITUMORANG BA ,02,9/29/2018,   ,O1X2CA048230006YP1,000
301260337,MIMIS ELIDA CAHYATI      ,02,9/29/2018,   ,O1X2CA024788006YP1,000
301260345,PUTRI RAMADHANI          ,02,9/29/2018,   ,O1X2CA024788006YP1,000
301260352,SUSILAWATI               ,02,9/29/2018,   ,O1X2CA052018005YP1,000
301260360,HUSNI ABDURRAHMAN        ,02,9/29/2018,   ,O1X2CA033309005YP1,000
301260378,DAHLIA ZEBUA             ,02,9/29/2018,   ,O1X2CA042309012YP1,000
301260386,ATILIA HURA              ,02,9/29/2018,   ,O1X2CA044826032YP1,000
301260394,MARZUKI                  ,02,9/29/2018,   ,O1X2CA053210040YP1,000
301260402,M SALEH                  ,02,9/29/2018,   ,O1X2CA042348040YP1,000
301260410,ANWAR                    ,02,9/29/2018,   ,O1X2CA034753040YP1,000
301260428,EMILIANA                 ,02,9/29/2018,   ,O1X2CA044889040YP1,000
301260436,NURAIDA                  ,02,9/29/2018,   ,O1X2CA032050050YP1,000
301260444,DANI LIANG               ,02,9/29/2018,   ,O1X2CA038350064YP1,000
301260451,SYAWAL NASUTION          ,02,9/29/2018,   ,O1X2CA033333088YP1,000
301260469,JULI GUSTINA             ,02,9/29/2018,   ,O1X2CA042330090YP1,000
301260477,MELVAWATI HUTAGAOL       ,02,9/29/2018,   ,O1X2CA034772093YP1,000
301260485,ASNAWI YUSUF             ,02,9/29/2018,   ,O1X2CA049843105YP1,000
301260493,NURAINI ARBI             ,02,9/29/2018,   ,O1X2CA042260148YP1,000
301260501,HELMI BR SEMBIRING       ,02,9/29/2018,   ,O1X2CA040890193YP1,000
301260519,DEDY DANIEL SEMBIRING    ,02,9/29/2018,   ,O1X2CA040890193YP1,000
301260527,M SYAHPUTRA              ,02,9/29/2018,   ,O1X2CA031525265YP1,000
301260535,TAUFAN                   ,02,9/29/2018,   ,O1X2CA032553265YP1,000
301260543,VINA YULEO C             ,02,9/29/2018,   ,O1X2CA038612282YP1,000
301260550,ESTER DEBORA SIMANJUNTAK ,02,9/29/2018,   ,O1X2CA047618006YP1,000
301260568,MUHAMMAD JAFAR           ,02,9/29/2018,   ,O1X2CA040904005YP1,000
301260576,MARLIYAN                 ,02,9/29/2018,   ,O1X2CA034754005YP1,000
301260584,LENY NOVERIA TELAUMBANUA ,02,9/29/2018,   ,O1X2CA053895032YP1,000
301260592,CITRA ELTIN LAWOLO SPD   ,02,9/29/2018,   ,O1X2CA047627032YP1,000
301260600,JUNAIDA                  ,02,9/29/2018,   ,O1X2CA042317040YP1,000
301260618,KHAIRUMAN                ,02,9/29/2018,   ,O1X2CA044818040YP1,000
301260626,SALBIAH                  ,02,9/29/2018,   ,O1X2CA032050050YP1,000
301260634,HASBI SAAT               ,02,9/29/2018,   ,O1X2CA032050050YP1,000
301260642,BUSTAMI                  ,02,9/29/2018,   ,O1X2CA026577050YP1,000
301260659,SYAMSIAR                 ,02,9/29/2018,   ,O1X2CA038346053YP1,000
301260667,LUSIANA BR GINTING       ,02,9/29/2018,   ,O1X2CA047646053YP1,000
301260675,SUPRIADI SH              ,02,9/29/2018,   ,O1X2CA027983053YP1,000
301260683,M DALFIS SYAFARUDDIN     ,02,9/29/2018,   ,O1X2CA038463064YP1,000
301260691,ALIFFIADARA MELYZA A     ,02,9/29/2018,   ,O1X2CA030867090YP1,000
301260709,SANGGAM MANIK            ,02,9/29/2018,   ,O1X2CA037919093YP1,000
301260717,ROMATUA SINAGA           ,02,9/29/2018,   ,O1X2CA034772093YP1,000
301260725,MAHDI                    ,02,9/29/2018,   ,O1X2CA047597148YP1,000
301260733,RUDI ANGGIAT PASARIBU    ,02,9/29/2018,   ,O1X2CA047631156YP1,000
301260741,GORDON ARITONANG         ,02,9/29/2018,   ,O1X2CA047604193YP1,000
301260758,JHONNY LINGGA            ,02,9/29/2018,   ,O1X2CA047604193YP1,000
301260766,HAHOLONGAN ERIANTO LUMBAN,02,9/29/2018,   ,O1X2CA047604193YP1,000
301260774,ARNIS TARIGAN            ,02,9/29/2018,   ,O1X2CA040890193YP1,000
301260782,MAWARDI                  ,02,9/29/2018,   ,O1X2CA032553265YP1,000
301260790,MISLAINI                 ,02,9/29/2018,   ,O1X2CA037117282YP1,000
301260808,EFRON PATRIA SINGARIMBUN ,02,9/29/2018,   ,O1X2CA036571006YP1,000
301260816,BUDI HAMDANI SIREGAR     ,02,9/29/2018,   ,O1X2CA040900006YP1,000
301260824,ANNISAK                  ,02,9/29/2018,   ,O1X2CA024788006YP1,000
301260832,CUT SAIDI                ,02,9/29/2018,   ,O1X2CA034754005YP1,000
301260840,IBNU HAJAR A SALAM       ,02,9/29/2018,   ,O1X2CA033309005YP1,000
301260857,SURYADI                  ,02,9/29/2018,   ,O1X2CA042309012YP1,000
301260865,YULIUS BATEE             ,02,9/29/2018,   ,O1X2CA044826032YP1,000
301260873,SUPRIYATNO               ,02,9/29/2018,   ,O1X2CA042317040YP1,000
301260881,ZULKAMAR                 ,02,9/29/2018,   ,O1X2CA034753040YP1,000
301260899,M JAFAR                  ,02,9/29/2018,   ,O1X2CA042342050YP1,000
301260907,M PURNAMA                ,02,9/29/2018,   ,O1X2CA042342050YP1,000
301260915,AMIRUDDIN AMIN           ,02,9/29/2018,   ,O1X2CA026577050YP1,000
301260923,ENI IRWANTI              ,02,9/29/2018,   ,O1X2CA034976053YP1,000
301260931,BUNGATIAR SIHOTANG       ,02,9/29/2018,   ,O1X2CA047646053YP1,000
301260949,IRWANSYAH                ,02,9/29/2018,   ,O1X2CA038350064YP1,000
301260956,HENDRO                   ,02,9/29/2018,   ,O1X2CA038343064YP1,000
301260964,IWAN SUHAIMI S BATUBARA  ,02,9/29/2018,   ,O1X2CA048285088YP1,000
301260972,ABDUL MANAF              ,02,9/29/2018,   ,O1X2CA034670090YP1,000
301260980,WIDADI                   ,02,9/29/2018,   ,O1X2CA034772093YP1,000
301260998,GUNAWAN                  ,02,9/29/2018,   ,O1X2CA027469093YP1,000
301261004,MILDA NOVIANTI SIAGIAN   ,02,9/29/2018,   ,O1X2CA044862093YP1,000
301261012,ELFRIDA SIPAYUNG         ,02,9/29/2018,   ,O1X2CA036790093YP1,000
301261020,DAHLIAWATI               ,02,9/29/2018,   ,O1X2CA044862093YP1,000
301261038,SOFYAN HASAN IR          ,02,9/29/2018,   ,O1X2CA042260148YP1,000
301261046,HERI DENIM               ,02,9/29/2018,   ,O1X2CA036409148YP1,000
301261053,FAKRULLAZI               ,02,9/29/2018,   ,O1X2CA042260148YP1,000
301261061,AFZAL                    ,02,9/29/2018,   ,O1X2CA047597148YP1,000
301261079,DIAN SARI MULIANA        ,02,9/29/2018,   ,O1X2CA042326148YP1,000
301261087,SEBASTIAN HUTABARAT      ,02,9/29/2018,   ,O1X2CA053866156YP1,000
301261095,EDWARD P SINAGA AMD      ,02,9/29/2018,   ,O1X2CA033643185YP1,000
301261103,AZHARI                   ,02,9/29/2018,   ,O1X2CA047614185YP1,000
301261111,THEN LIE SIU             ,02,9/29/2018,   ,O1X2CA033643185YP1,000
301261129,ROSEMI BR BANGUN         ,02,9/29/2018,   ,O1X2CA037244193YP1,000
301261137,JONI SIMANIHURUK IR      ,02,9/29/2018,   ,O1X2CA040890193YP1,000
301261145,HERNINGSIH BR SIHOMBING  ,02,9/29/2018,   ,O1X2CA033964240YP1,000
301261152,IRA SYAHRANI POHAN       ,02,9/29/2018,   ,O1X2CA040891240YP1,000
301261160,TUKIRAN                  ,02,9/29/2018,   ,O1X2CA044806240YP1,000
301261178,MAY ROSA BINTANG         ,02,9/29/2018,   ,O1X2CA032553265YP1,000
301261186,TIODORMA SIDAURUK        ,02,9/29/2018,   ,O1X2CA037117282YP1,000
301261194,BAHRI SIAGIAN            ,02,9/29/2018,   ,O1X2CA034508282YP1,000
301261202,WIKE SUSWITA             ,02,9/29/2018,   ,O1X2CA034508282YP1,000
301261210,SYAMSIDAR                ,02,9/29/2018,   ,O1X2CA030667282YP1,000
301261228,RAMAYANI                 ,02,9/29/2018,   ,O1X2CA036828006YP1,000
301261236,ABDULLAH                 ,02,9/29/2018,   ,O1X2CA038609005YP1,000
301261244,ANDRI IRAWAN             ,02,9/29/2018,   ,O1X2CA044818005YP1,000
301261251,DAYAN                    ,02,9/29/2018,   ,O1X2CA031487012YP1,000
